device-group,product,topic,time,frac-reviews,avg-rating
Voice Assistants,GoogleHomeMini,creepy,7,0.0,1
Voice Assistants,GoogleHomeMini,creepy,8,0.0,1
Voice Assistants,GoogleHomeMini,creepy,9,0.0,1
Voice Assistants,GoogleHomeMini,creepy,10,0.0,1
Voice Assistants,GoogleHomeMini,creepy,11,0.0,1
Voice Assistants,GoogleHomeMini,creepy,12,0.0,1
Voice Assistants,GoogleHomeMini,creepy,13,0.0,1
Voice Assistants,GoogleHomeMini,creepy,14,0.0007304116865869854,4.363636363636363
Voice Assistants,GoogleHomeMini,creepy,15,0.0,1
Voice Assistants,GoogleHomeMini,creepy,16,0.0,1
Voice Assistants,GoogleHomeMini,creepy,17,0.0,1
Voice Assistants,GoogleHomeMini,creepy,18,0.0006640106241699867,4.2
Voice Assistants,GoogleHomeMini,creepy,19,6.640106241699867e-05,4.0
Voice Assistants,GoogleHomeMini,creepy,20,0.00019920318725099602,4.333333333333333
Voice Assistants,GoogleHomeMini,creepy,21,0.0,1
Voice Assistants,GoogleHomeMini,creepy,22,0.0,1
Voice Assistants,GoogleHomeMini,creepy,23,0.0,1
Voice Assistants,GoogleHomeMini,creepy,24,0.0,1
Voice Assistants,GoogleHomeMini,security,0,0.0,1
Voice Assistants,GoogleHomeMini,security,1,0.0,1
Voice Assistants,GoogleHomeMini,security,2,0.0,1
Voice Assistants,GoogleHomeMini,security,3,0.0,1
Voice Assistants,GoogleHomeMini,security,4,0.0,1
Voice Assistants,GoogleHomeMini,security,5,0.0,1
Voice Assistants,GoogleHomeMini,security,6,0.0,1
Voice Assistants,GoogleHomeMini,security,7,0.0,1
Voice Assistants,GoogleHomeMini,security,8,0.0,1
Voice Assistants,GoogleHomeMini,security,9,0.0,1
Voice Assistants,GoogleHomeMini,security,10,0.0,1
Voice Assistants,GoogleHomeMini,security,11,0.0,1
Voice Assistants,GoogleHomeMini,security,12,0.0,1
Voice Assistants,GoogleHomeMini,security,13,0.0,1
Voice Assistants,GoogleHomeMini,security,14,0.0006640106241699867,4.8
Voice Assistants,GoogleHomeMini,security,15,0.0,1
Voice Assistants,GoogleHomeMini,security,16,0.0,1
Voice Assistants,GoogleHomeMini,security,17,0.0,1
Voice Assistants,GoogleHomeMini,security,18,0.0007304116865869854,4.454545454545454
Voice Assistants,GoogleHomeMini,security,19,0.00019920318725099602,4.666666666666667
Voice Assistants,GoogleHomeMini,security,20,0.00019920318725099602,5.0
Voice Assistants,GoogleHomeMini,security,21,6.640106241699867e-05,5.0
Voice Assistants,GoogleHomeMini,security,22,0.0,1
Voice Assistants,GoogleHomeMini,security,23,0.0,1
Voice Assistants,GoogleHomeMini,security,24,0.0,1
Cameras,NestMini,all reviews,0,0.0,1
Cameras,NestMini,all reviews,1,0.0,1
Cameras,NestMini,all reviews,2,0.0,1
Cameras,NestMini,all reviews,3,0.0,1
Cameras,NestMini,all reviews,4,0.0,1
Cameras,NestMini,all reviews,5,0.0,1
Cameras,NestMini,all reviews,6,0.0036496350364963502,4.571428571428571
Cameras,NestMini,all reviews,7,0.0,1
Cameras,NestMini,all reviews,8,0.0,1
Cameras,NestMini,all reviews,9,0.0,1
Cameras,NestMini,all reviews,10,0.013034410844629822,4.64
Cameras,NestMini,all reviews,11,0.0,1
Cameras,NestMini,all reviews,12,0.0,1
Cameras,NestMini,all reviews,13,0.0,1
Cameras,NestMini,all reviews,14,0.01564129301355579,4.766666666666667
Cameras,NestMini,all reviews,15,0.0,1
Cameras,NestMini,all reviews,16,0.0,1
Cameras,NestMini,all reviews,17,0.0,1
Cameras,NestMini,all reviews,18,0.024504692387904068,4.787234042553192
Cameras,NestMini,all reviews,19,0.04171011470281543,4.75
Cameras,NestMini,all reviews,20,0.4801876955161627,4.6677524429967425
Cameras,NestMini,all reviews,21,0.2805005213764338,4.74907063197026
Cameras,NestMini,all reviews,22,0.14077163712200208,4.625925925925926
Cameras,NestMini,all reviews,23,0.0,1
Cameras,NestMini,all reviews,24,0.0,1
Cameras,NestMini,PS,0,0.0,1
Cameras,NestMini,PS,1,0.0,1
Cameras,NestMini,PS,2,0.0,1
Cameras,NestMini,PS,3,0.0,1
Cameras,NestMini,PS,4,0.0,1
Cameras,NestMini,PS,5,0.0,1
Cameras,NestMini,PS,6,0.0,1
Cameras,NestMini,PS,7,0.0,1
Cameras,NestMini,PS,8,0.0,1
Cameras,NestMini,PS,9,0.0,1
Cameras,NestMini,PS,10,0.0,1
Cameras,NestMini,PS,11,0.0,1
Cameras,NestMini,PS,12,0.0,1
Cameras,NestMini,PS,13,0.0,1
Cameras,NestMini,PS,14,0.0010427528675703858,5.0
Cameras,NestMini,PS,15,0.0,1
Cameras,NestMini,PS,16,0.0,1
Cameras,NestMini,PS,17,0.0,1
Cameras,NestMini,PS,18,0.0,1
Cameras,NestMini,PS,19,0.0020855057351407717,3.25
Cameras,NestMini,PS,20,0.011470281543274244,4.363636363636363
Cameras,NestMini,PS,21,0.006777893639207508,4.461538461538462
Cameras,NestMini,PS,22,0.006256517205422315,4.166666666666667
Cameras,NestMini,PS,23,0.0,1
Cameras,NestMini,PS,24,0.0,1
Cameras,NestMini,data,0,0.0,1
Cameras,NestMini,data,1,0.0,1
Cameras,NestMini,data,2,0.0,1
Cameras,NestMini,data,3,0.0,1
Cameras,NestMini,data,4,0.0,1
Cameras,NestMini,data,5,0.0,1
Cameras,NestMini,data,6,0.0,1
Cameras,NestMini,data,7,0.0,1
Cameras,NestMini,data,8,0.0,1
Cameras,NestMini,data,9,0.0,1
Cameras,NestMini,data,10,0.0005213764337851929,5.0
Cameras,NestMini,data,11,0.0,1
Cameras,NestMini,data,12,0.0,1
Cameras,NestMini,data,13,0.0,1
Cameras,NestMini,data,14,0.0,1
Cameras,NestMini,data,15,0.0,1
Cameras,NestMini,data,16,0.0,1
Cameras,NestMini,data,17,0.0,1
Cameras,NestMini,data,18,0.0005213764337851929,5.0
Cameras,NestMini,data,19,0.0005213764337851929,2.0
Cameras,NestMini,data,20,0.008863399374348279,4.705882352941177
Cameras,NestMini,data,21,0.0031282586027111575,5.0
Cameras,NestMini,data,22,0.0010427528675703858,4.5
Cameras,NestMini,data,23,0.0,1
Cameras,NestMini,data,24,0.0,1
Cameras,NestMini,security,0,0.0,1
Cameras,NestMini,security,1,0.0,1
Cameras,NestMini,security,2,0.0,1
Cameras,NestMini,security,3,0.0,1
Cameras,NestMini,security,4,0.0,1
Cameras,NestMini,security,5,0.0,1
Cameras,NestMini,security,6,0.0,1
Cameras,NestMini,security,7,0.0,1
Cameras,NestMini,security,8,0.0,1
Cameras,NestMini,security,9,0.0,1
Cameras,NestMini,security,10,0.0,1
Cameras,NestMini,security,11,0.0,1
Cameras,NestMini,security,12,0.0,1
Cameras,NestMini,security,13,0.0,1
Cameras,NestMini,security,14,0.0,1
Cameras,NestMini,security,15,0.0,1
Cameras,NestMini,security,16,0.0,1
Cameras,NestMini,security,17,0.0,1
Cameras,NestMini,security,18,0.0,1
Cameras,NestMini,security,19,0.0005213764337851929,1.0
Cameras,NestMini,security,20,0.0010427528675703858,5.0
Cameras,NestMini,security,21,0.0015641293013555788,5.0
Cameras,NestMini,security,22,0.0005213764337851929,5.0
Cameras,NestMini,security,23,0.0,1
Cameras,NestMini,security,24,0.0,1
Cameras,NestMini,privacy,0,0.0,1
Cameras,NestMini,privacy,1,0.0,1
Cameras,NestMini,privacy,2,0.0,1
Cameras,NestMini,privacy,3,0.0,1
Cameras,NestMini,privacy,4,0.0,1
Cameras,NestMini,privacy,5,0.0,1
Cameras,NestMini,privacy,6,0.0,1
Cameras,NestMini,privacy,7,0.0,1
Cameras,NestMini,privacy,8,0.0,1
Cameras,NestMini,privacy,9,0.0,1
Cameras,NestMini,privacy,10,0.0,1
Cameras,NestMini,privacy,11,0.0,1
Cameras,NestMini,privacy,12,0.0,1
Cameras,NestMini,privacy,13,0.0,1
Cameras,NestMini,privacy,14,0.0005213764337851929,5.0
Cameras,NestMini,privacy,15,0.0,1
Cameras,NestMini,privacy,16,0.0,1
Cameras,NestMini,privacy,17,0.0,1
Cameras,NestMini,privacy,18,0.0,1
Cameras,NestMini,privacy,19,0.0,1
Cameras,NestMini,privacy,20,0.0015641293013555788,4.333333333333333
Cameras,NestMini,privacy,21,0.0010427528675703858,3.0
Cameras,NestMini,privacy,22,0.0015641293013555788,3.0
Cameras,NestMini,privacy,23,0.0,1
Cameras,NestMini,privacy,24,0.0,1
Cameras,NestMini,creepy,0,0.0,1
Cameras,NestMini,creepy,1,0.0,1
Cameras,NestMini,creepy,2,0.0,1
Cameras,NestMini,creepy,3,0.0,1
Cameras,NestMini,creepy,4,0.0,1
Cameras,NestMini,creepy,5,0.0,1
Cameras,NestMini,creepy,6,0.0,1
Cameras,NestMini,creepy,7,0.0,1
Cameras,NestMini,creepy,8,0.0,1
Cameras,NestMini,creepy,9,0.0,1
Cameras,NestMini,creepy,10,0.0,1
Cameras,NestMini,creepy,11,0.0,1
Cameras,NestMini,creepy,12,0.0,1
Cameras,NestMini,creepy,13,0.0,1
Cameras,NestMini,creepy,14,0.0,1
Cameras,NestMini,creepy,15,0.0,1
Cameras,NestMini,creepy,16,0.0,1
Cameras,NestMini,creepy,17,0.0,1
Cameras,NestMini,creepy,18,0.0,1
Cameras,NestMini,creepy,19,0.0,1
Cameras,NestMini,creepy,20,0.0026068821689259644,4.2
Cameras,NestMini,creepy,21,0.0005213764337851929,5.0
Cameras,NestMini,creepy,22,0.0,1
Cameras,NestMini,creepy,23,0.0,1
Cameras,NestMini,creepy,24,0.0,1
Video Platforms,EchoShow,all reviews,0,0.0,1
Video Platforms,EchoShow,all reviews,1,0.0,1
Video Platforms,EchoShow,all reviews,2,0.0,1
Video Platforms,EchoShow,all reviews,3,0.0,1
Video Platforms,EchoShow,all reviews,4,0.0,1
Video Platforms,EchoShow,all reviews,5,0.0,1
Video Platforms,EchoShow,all reviews,6,0.0013110064954412728,4.818181818181818
Video Platforms,EchoShow,all reviews,7,0.0,1
Video Platforms,EchoShow,all reviews,8,0.0,1
Video Platforms,EchoShow,all reviews,9,0.0,1
Video Platforms,EchoShow,all reviews,10,0.008640724629044753,4.675862068965517
Video Platforms,EchoShow,all reviews,11,0.0,1
Video Platforms,EchoShow,all reviews,12,0.0,1
Video Platforms,EchoShow,all reviews,13,0.0,1
Video Platforms,EchoShow,all reviews,14,0.020916512722722127,4.236467236467236
Video Platforms,EchoShow,all reviews,15,0.015910851558309992,3.9363295880149813
Video Platforms,EchoShow,all reviews,16,0.03903223884154699,4.083969465648855
Video Platforms,EchoShow,all reviews,17,0.044455038436326796,3.8230563002680964
Video Platforms,EchoShow,all reviews,18,0.08837375603360943,4.356709372892785
Video Platforms,EchoShow,all reviews,19,0.07288004290566712,4.183156173344235
Video Platforms,EchoShow,all reviews,20,0.32596388773017104,4.5431444241316274
Video Platforms,EchoShow,all reviews,21,0.16125379893927655,4.4253510716925355
Video Platforms,EchoShow,all reviews,22,0.22120255050354568,4.513739224137931
Video Platforms,EchoShow,all reviews,23,0.0,1
Video Platforms,EchoShow,all reviews,24,0.0,1
Video Platforms,EchoShow,PS,0,0.0,1
Video Platforms,EchoShow,PS,1,0.0,1
Video Platforms,EchoShow,PS,2,0.0,1
Video Platforms,EchoShow,PS,3,0.0,1
Video Platforms,EchoShow,PS,4,0.0,1
Video Platforms,EchoShow,PS,5,0.0,1
Video Platforms,EchoShow,PS,6,5.9591204338239674e-05,5.0
Video Platforms,EchoShow,PS,7,0.0,1
Video Platforms,EchoShow,PS,8,0.0,1
Video Platforms,EchoShow,PS,9,0.0,1
Video Platforms,EchoShow,PS,10,0.000536320839044157,4.333333333333333
Video Platforms,EchoShow,PS,11,0.0,1
Video Platforms,EchoShow,PS,12,0.0,1
Video Platforms,EchoShow,PS,13,0.0,1
Video Platforms,EchoShow,PS,14,0.002383648173529587,4.075
Video Platforms,EchoShow,PS,15,0.00184732733448543,3.5483870967741935
Video Platforms,EchoShow,PS,16,0.004230975508015017,3.7464788732394365
Video Platforms,EchoShow,PS,17,0.005005661164412133,3.7142857142857144
Video Platforms,EchoShow,PS,18,0.0076872653596329185,3.9844961240310077
Video Platforms,EchoShow,PS,19,0.007925630176985877,3.8345864661654137
Video Platforms,EchoShow,PS,20,0.027709910017281448,4.341935483870968
Video Platforms,EchoShow,PS,21,0.013288838567427448,4.125560538116592
Video Platforms,EchoShow,PS,22,0.0181753173231631,4.281967213114754
Video Platforms,EchoShow,PS,23,0.0,1
Video Platforms,EchoShow,PS,24,0.0,1
Video Platforms,EchoShow,security,0,0.0,1
Video Platforms,EchoShow,security,1,0.0,1
Video Platforms,EchoShow,security,2,0.0,1
Video Platforms,EchoShow,security,3,0.0,1
Video Platforms,EchoShow,security,4,0.0,1
Video Platforms,EchoShow,security,5,0.0,1
Video Platforms,EchoShow,security,6,5.9591204338239674e-05,5.0
Video Platforms,EchoShow,security,7,0.0,1
Video Platforms,EchoShow,security,8,0.0,1
Video Platforms,EchoShow,security,9,0.0,1
Video Platforms,EchoShow,security,10,0.00017877361301471903,4.0
Video Platforms,EchoShow,security,11,0.0,1
Video Platforms,EchoShow,security,12,0.0,1
Video Platforms,EchoShow,security,13,0.0,1
Video Platforms,EchoShow,security,14,0.0005959120433823967,4.6
Video Platforms,EchoShow,security,15,0.0005959120433823967,4.1
Video Platforms,EchoShow,security,16,0.0014301889041177522,4.416666666666667
Video Platforms,EchoShow,security,17,0.001668553721470711,4.392857142857143
Video Platforms,EchoShow,security,18,0.002383648173529587,4.55
Video Platforms,EchoShow,security,19,0.002145283356176628,4.555555555555555
Video Platforms,EchoShow,security,20,0.008819498242059472,4.486486486486487
Video Platforms,EchoShow,security,21,0.004409749121029736,4.351351351351352
Video Platforms,EchoShow,security,22,0.007568082950956439,4.622047244094488
Video Platforms,EchoShow,security,23,0.0,1
Video Platforms,EchoShow,security,24,0.0,1
Video Platforms,EchoShow,data,0,0.0,1
Video Platforms,EchoShow,data,1,0.0,1
Video Platforms,EchoShow,data,2,0.0,1
Video Platforms,EchoShow,data,3,0.0,1
Video Platforms,EchoShow,data,4,0.0,1
Video Platforms,EchoShow,data,5,0.0,1
Video Platforms,EchoShow,data,6,0.0,1
Video Platforms,EchoShow,data,7,0.0,1
Video Platforms,EchoShow,data,8,0.0,1
Video Platforms,EchoShow,data,9,0.0,1
Video Platforms,EchoShow,data,10,0.00011918240867647935,5.0
Video Platforms,EchoShow,data,11,0.0,1
Video Platforms,EchoShow,data,12,0.0,1
Video Platforms,EchoShow,data,13,0.0,1
Video Platforms,EchoShow,data,14,0.0009534592694118348,3.625
Video Platforms,EchoShow,data,15,0.000536320839044157,3.6666666666666665
Video Platforms,EchoShow,data,16,0.001668553721470711,3.3214285714285716
Video Platforms,EchoShow,data,17,0.0015493713127942316,3.6153846153846154
Video Platforms,EchoShow,data,18,0.0023240569691913475,3.6923076923076925
Video Platforms,EchoShow,data,19,0.002562421786544306,3.7906976744186047
Video Platforms,EchoShow,data,20,0.00929622787676539,4.256410256410256
Video Platforms,EchoShow,data,21,0.004111793099338537,3.971014492753623
Video Platforms,EchoShow,data,22,0.004469340325367976,4.266666666666667
Video Platforms,EchoShow,data,23,0.0,1
Video Platforms,EchoShow,data,24,0.0,1
Video Platforms,EchoShow,privacy,0,0.0,1
Video Platforms,EchoShow,privacy,1,0.0,1
Video Platforms,EchoShow,privacy,2,0.0,1
Video Platforms,EchoShow,privacy,3,0.0,1
Video Platforms,EchoShow,privacy,4,0.0,1
Video Platforms,EchoShow,privacy,5,0.0,1
Video Platforms,EchoShow,privacy,6,0.0,1
Video Platforms,EchoShow,privacy,7,0.0,1
Video Platforms,EchoShow,privacy,8,0.0,1
Video Platforms,EchoShow,privacy,9,0.0,1
Video Platforms,EchoShow,privacy,10,0.00017877361301471903,4.666666666666667
Video Platforms,EchoShow,privacy,11,0.0,1
Video Platforms,EchoShow,privacy,12,0.0,1
Video Platforms,EchoShow,privacy,13,0.0,1
Video Platforms,EchoShow,privacy,14,0.00041713843036767775,4.142857142857143
Video Platforms,EchoShow,privacy,15,0.00029795602169119836,2.0
Video Platforms,EchoShow,privacy,16,0.0008342768607353555,3.2857142857142856
Video Platforms,EchoShow,privacy,17,0.0008342768607353555,3.5
Video Platforms,EchoShow,privacy,18,0.0011918240867647934,4.1
Video Platforms,EchoShow,privacy,19,0.0019069185388236696,3.375
Video Platforms,EchoShow,privacy,20,0.006674214885882844,4.357142857142857
Video Platforms,EchoShow,privacy,21,0.0027411953995590253,3.9782608695652173
Video Platforms,EchoShow,privacy,22,0.004290566712353256,3.7083333333333335
Video Platforms,EchoShow,privacy,23,0.0,1
Video Platforms,EchoShow,privacy,24,0.0,1
Video Platforms,EchoShow,creepy,0,0.0,1
Video Platforms,EchoShow,creepy,1,0.0,1
Video Platforms,EchoShow,creepy,2,0.0,1
Video Platforms,EchoShow,creepy,3,0.0,1
Video Platforms,EchoShow,creepy,4,0.0,1
Video Platforms,EchoShow,creepy,5,0.0,1
Video Platforms,EchoShow,creepy,6,0.0,1
Video Platforms,EchoShow,creepy,7,0.0,1
Video Platforms,EchoShow,creepy,8,0.0,1
Video Platforms,EchoShow,creepy,9,0.0,1
Video Platforms,EchoShow,creepy,10,0.0,1
Video Platforms,EchoShow,creepy,11,0.0,1
Video Platforms,EchoShow,creepy,12,0.0,1
Video Platforms,EchoShow,creepy,13,0.0,1
Video Platforms,EchoShow,creepy,14,0.00017877361301471903,3.6666666666666665
Video Platforms,EchoShow,creepy,15,0.00011918240867647935,4.5
Video Platforms,EchoShow,creepy,16,0.000536320839044157,3.6666666666666665
Video Platforms,EchoShow,creepy,17,0.0002383648173529587,2.25
Video Platforms,EchoShow,creepy,18,0.00041713843036767775,3.142857142857143
Video Platforms,EchoShow,creepy,19,0.000536320839044157,2.3333333333333335
Video Platforms,EchoShow,creepy,20,0.0013705976997795126,3.6956521739130435
Video Platforms,EchoShow,creepy,21,0.0007746856563971158,3.1538461538461537
Video Platforms,EchoShow,creepy,22,0.0008938680650735951,3.8
Video Platforms,EchoShow,creepy,23,0.0,1
Video Platforms,EchoShow,creepy,24,0.0,1
Cameras,RingFloodlightCam,PS,0,0.0,1
Cameras,RingFloodlightCam,PS,1,0.0,1
Cameras,RingFloodlightCam,PS,2,0.0,1
Cameras,RingFloodlightCam,PS,3,0.0,1
Cameras,RingFloodlightCam,PS,4,0.0,1
Cameras,RingFloodlightCam,PS,5,0.0,1
Cameras,RingFloodlightCam,PS,6,0.0002746121103940684,4.0
Cameras,RingFloodlightCam,PS,7,0.0,1
Cameras,RingFloodlightCam,PS,8,0.0,1
Cameras,RingFloodlightCam,PS,9,0.00041191816559110257,3.6666666666666665
Cameras,RingFloodlightCam,PS,10,0.018261705341205546,4.473684210526316
Cameras,RingFloodlightCam,PS,11,0.0038445695455169575,4.178571428571429
Cameras,RingFloodlightCam,PS,12,0.008650281477413153,4.253968253968254
Cameras,RingFloodlightCam,PS,13,0.007826445146230949,4.245614035087719
Cameras,RingFloodlightCam,PS,14,0.022106274886722503,4.503105590062112
Cameras,RingFloodlightCam,PS,15,0.004531099821502128,4.151515151515151
Cameras,RingFloodlightCam,PS,16,0.009886035974186462,4.402777777777778
Cameras,RingFloodlightCam,PS,17,0.015515584237264863,4.3097345132743365
Cameras,RingFloodlightCam,PS,18,0.0525882191404641,4.681462140992167
Cameras,RingFloodlightCam,PS,19,0.00755183303583688,3.981818181818182
Cameras,RingFloodlightCam,PS,20,0.024440477825072086,4.522471910112359
Cameras,RingFloodlightCam,PS,21,0.021557050665934368,4.369426751592357
Cameras,RingFloodlightCam,PS,22,0.02293011121790471,4.652694610778443
Cameras,RingFloodlightCam,PS,23,0.0,1
Cameras,RingFloodlightCam,PS,24,0.0,1
Cameras,RingFloodlightCam,all reviews,0,0.0,1
Cameras,RingFloodlightCam,all reviews,1,0.0,1
Cameras,RingFloodlightCam,all reviews,2,0.0,1
Cameras,RingFloodlightCam,all reviews,3,0.0,1
Cameras,RingFloodlightCam,all reviews,4,0.0,1
Cameras,RingFloodlightCam,all reviews,5,0.0,1
Cameras,RingFloodlightCam,all reviews,6,0.0016476726623644103,4.333333333333333
Cameras,RingFloodlightCam,all reviews,7,0.0,1
Cameras,RingFloodlightCam,all reviews,8,0.0,1
Cameras,RingFloodlightCam,all reviews,9,0.0010984484415762735,3.875
Cameras,RingFloodlightCam,all reviews,10,0.08004943017987093,4.365351629502573
Cameras,RingFloodlightCam,all reviews,11,0.014691747906082658,4.289719626168225
Cameras,RingFloodlightCam,all reviews,12,0.04119181655911026,4.293333333333333
Cameras,RingFloodlightCam,all reviews,13,0.034601125909652614,4.095238095238095
Cameras,RingFloodlightCam,all reviews,14,0.08746395716051078,4.478806907378336
Cameras,RingFloodlightCam,all reviews,15,0.017575175065220376,4.265625
Cameras,RingFloodlightCam,all reviews,16,0.03707263490319923,4.2592592592592595
Cameras,RingFloodlightCam,all reviews,17,0.0646711519978031,4.356687898089172
Cameras,RingFloodlightCam,all reviews,18,0.23657833310448992,4.625652930934416
Cameras,RingFloodlightCam,all reviews,19,0.03748455306879033,4.395604395604396
Cameras,RingFloodlightCam,all reviews,20,0.12220238912536042,4.53932584269663
Cameras,RingFloodlightCam,all reviews,21,0.112453659206371,4.496947496947497
Cameras,RingFloodlightCam,all reviews,22,0.11121790470959769,4.549382716049383
Cameras,RingFloodlightCam,all reviews,23,0.0,1
Cameras,RingFloodlightCam,all reviews,24,0.0,1
Cameras,RingFloodlightCam,privacy,0,0.0,1
Cameras,RingFloodlightCam,privacy,1,0.0,1
Cameras,RingFloodlightCam,privacy,2,0.0,1
Cameras,RingFloodlightCam,privacy,3,0.0,1
Cameras,RingFloodlightCam,privacy,4,0.0,1
Cameras,RingFloodlightCam,privacy,5,0.0,1
Cameras,RingFloodlightCam,privacy,6,0.0,1
Cameras,RingFloodlightCam,privacy,7,0.0,1
Cameras,RingFloodlightCam,privacy,8,0.0,1
Cameras,RingFloodlightCam,privacy,9,0.0001373060551970342,5.0
Cameras,RingFloodlightCam,privacy,10,0.0023342029383495813,4.529411764705882
Cameras,RingFloodlightCam,privacy,11,0.0005492242207881368,3.5
Cameras,RingFloodlightCam,privacy,12,0.0009611423863792394,4.142857142857143
Cameras,RingFloodlightCam,privacy,13,0.0010984484415762735,3.625
Cameras,RingFloodlightCam,privacy,14,0.0023342029383495813,4.705882352941177
Cameras,RingFloodlightCam,privacy,15,0.00041191816559110257,3.6666666666666665
Cameras,RingFloodlightCam,privacy,16,0.0009611423863792394,5.0
Cameras,RingFloodlightCam,privacy,17,0.002196896883152547,4.875
Cameras,RingFloodlightCam,privacy,18,0.004393793766305094,4.65625
Cameras,RingFloodlightCam,privacy,19,0.0009611423863792394,3.0
Cameras,RingFloodlightCam,privacy,20,0.002196896883152547,4.875
Cameras,RingFloodlightCam,privacy,21,0.0023342029383495813,3.8823529411764706
Cameras,RingFloodlightCam,privacy,22,0.0026088150487436497,4.578947368421052
Cameras,RingFloodlightCam,privacy,23,0.0,1
Cameras,RingFloodlightCam,privacy,24,0.0,1
Cameras,RingFloodlightCam,security,0,0.0,1
Cameras,RingFloodlightCam,security,1,0.0,1
Cameras,RingFloodlightCam,security,2,0.0,1
Cameras,RingFloodlightCam,security,3,0.0,1
Cameras,RingFloodlightCam,security,4,0.0,1
Cameras,RingFloodlightCam,security,5,0.0,1
Cameras,RingFloodlightCam,security,6,0.0002746121103940684,4.0
Cameras,RingFloodlightCam,security,7,0.0,1
Cameras,RingFloodlightCam,security,8,0.0,1
Cameras,RingFloodlightCam,security,9,0.00041191816559110257,3.6666666666666665
Cameras,RingFloodlightCam,security,10,0.01276946313332418,4.56989247311828
Cameras,RingFloodlightCam,security,11,0.0023342029383495813,4.117647058823529
Cameras,RingFloodlightCam,security,12,0.006041466428669504,4.659090909090909
Cameras,RingFloodlightCam,security,13,0.006041466428669504,4.318181818181818
Cameras,RingFloodlightCam,security,14,0.017575175065220376,4.625
Cameras,RingFloodlightCam,security,15,0.0034326513799258548,4.32
Cameras,RingFloodlightCam,security,16,0.00755183303583688,4.454545454545454
Cameras,RingFloodlightCam,security,17,0.010709872305368667,4.346153846153846
Cameras,RingFloodlightCam,security,18,0.042015652890292465,4.722222222222222
Cameras,RingFloodlightCam,security,19,0.004943017987093231,4.5
Cameras,RingFloodlightCam,security,20,0.01894823561719072,4.688405797101449
Cameras,RingFloodlightCam,security,21,0.01743786901002334,4.511811023622047
Cameras,RingFloodlightCam,security,22,0.01798709323081148,4.732824427480916
Cameras,RingFloodlightCam,security,23,0.0,1
Cameras,RingFloodlightCam,security,24,0.0,1
Cameras,RingFloodlightCam,data,0,0.0,1
Cameras,RingFloodlightCam,data,1,0.0,1
Cameras,RingFloodlightCam,data,2,0.0,1
Cameras,RingFloodlightCam,data,3,0.0,1
Cameras,RingFloodlightCam,data,4,0.0,1
Cameras,RingFloodlightCam,data,5,0.0,1
Cameras,RingFloodlightCam,data,6,0.0,1
Cameras,RingFloodlightCam,data,7,0.0,1
Cameras,RingFloodlightCam,data,8,0.0,1
Cameras,RingFloodlightCam,data,9,0.0,1
Cameras,RingFloodlightCam,data,10,0.0031580392695317863,3.9565217391304346
Cameras,RingFloodlightCam,data,11,0.0002746121103940684,4.5
Cameras,RingFloodlightCam,data,12,0.0008238363311822051,3.0
Cameras,RingFloodlightCam,data,13,0.001510366607167376,3.8181818181818183
Cameras,RingFloodlightCam,data,14,0.0020595908279555128,3.466666666666667
Cameras,RingFloodlightCam,data,15,0.0002746121103940684,4.0
Cameras,RingFloodlightCam,data,16,0.001373060551970342,3.8
Cameras,RingFloodlightCam,data,17,0.0012357544967733078,2.0
Cameras,RingFloodlightCam,data,18,0.0032953453247288205,4.375
Cameras,RingFloodlightCam,data,19,0.000686530275985171,2.0
Cameras,RingFloodlightCam,data,20,0.002883427159137718,3.4285714285714284
Cameras,RingFloodlightCam,data,21,0.0016476726623644103,3.5
Cameras,RingFloodlightCam,data,22,0.002196896883152547,4.125
Cameras,RingFloodlightCam,data,23,0.0,1
Cameras,RingFloodlightCam,data,24,0.0,1
Cameras,RingFloodlightCam,creepy,0,0.0,1
Cameras,RingFloodlightCam,creepy,1,0.0,1
Cameras,RingFloodlightCam,creepy,2,0.0,1
Cameras,RingFloodlightCam,creepy,3,0.0,1
Cameras,RingFloodlightCam,creepy,4,0.0,1
Cameras,RingFloodlightCam,creepy,5,0.0,1
Cameras,RingFloodlightCam,creepy,6,0.0,1
Cameras,RingFloodlightCam,creepy,7,0.0,1
Cameras,RingFloodlightCam,creepy,8,0.0,1
Cameras,RingFloodlightCam,creepy,9,0.0,1
Cameras,RingFloodlightCam,creepy,10,0.000686530275985171,3.8
Cameras,RingFloodlightCam,creepy,11,0.0,1
Cameras,RingFloodlightCam,creepy,12,0.0002746121103940684,1.5
Cameras,RingFloodlightCam,creepy,13,0.0,1
Cameras,RingFloodlightCam,creepy,14,0.000686530275985171,3.4
Cameras,RingFloodlightCam,creepy,15,0.0002746121103940684,5.0
Cameras,RingFloodlightCam,creepy,16,0.0002746121103940684,3.0
Cameras,RingFloodlightCam,creepy,17,0.0005492242207881368,4.0
Cameras,RingFloodlightCam,creepy,18,0.0009611423863792394,4.714285714285714
Cameras,RingFloodlightCam,creepy,19,0.0002746121103940684,5.0
Cameras,RingFloodlightCam,creepy,20,0.0010984484415762735,3.5
Cameras,RingFloodlightCam,creepy,21,0.000686530275985171,3.2
Cameras,RingFloodlightCam,creepy,22,0.0001373060551970342,5.0
Cameras,RingFloodlightCam,creepy,23,0.0,1
Cameras,RingFloodlightCam,creepy,24,0.0,1
Doorbell,RingVideoDoorbell,all reviews,0,6.406560317765392e-05,5.0
Doorbell,RingVideoDoorbell,all reviews,1,0.0032673457620603498,4.549019607843137
